IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
False,F,31,Single,Professional
True,F,35,Unspecified,Other
False,F,35,Unspecified,Other
False,F,35,Unspecified,Other
False,F,29,Single,Other
False,F,29,Single,Other
False,F,46,Married,Other
True,M,29,Single,Professional
False,M,29,Single,Other
False,F,25,Single,Other
False,F,23,Single,Professional
False,F,28,Single,Professional
False,F,50,Married,Professional
False,M,26,Married,Other
False,M,26,Married,Other
False,M,43,Married,Other
False,M,37,Married,Other
False,M,37,Married,Other
False,F,28,Married,Sales
False,M,40,Married,Other
False,M,40,Married,Other
False,M,40,Married,Other
False,F,53,Married,Retail
True,M,30,Single,Student
False,M,30,Single,Student
False,F,38,Married,Professional
False,F,45,Unspecified,Hospitality
False,M,54,Married,Professional
False,M,54,Married,Professional
False,M,41,Married,Sales
True,M,41,Married,Sales
False,F,67,Married,Other
False,F,32,Single,Professional
False,F,37,Married,Other
False,F,37,Married,Other
False,M,24,Single,Student
False,M,24,Single,Student
False,F,21,Single,Sales
False,F,20,Single,Other
False,M,19,Single,Sales
False,F,20,Single,Professional
False,F,39,Single,Other
False,M,26,Married,Sales
False,M,24,Single,Retail
False,M,24,Single,Retail
False,M,24,Single,Retail
False,M,42,Married,Professional
False,F,29,Single,Professional
False,F,29,Single,Professional
False,F,29,Single,Professional
False,F,20,Single,Other
False,F,20,Single,Other
False,F,27,Single,Other
False,F,20,Single,Other
False,F,39,Single,Retail
False,M,25,Married,Sales
False,M,25,Married,Sales
False,F,38,Single,Other
False,M,21,Single,Sales
False,M,21,Single,Sales
False,F,26,Married,Retail
False,F,26,Married,Retail
False,M,33,Married,Sales
False,M,33,Married,Sales
False,M,25,Single,Sales
False,M,25,Single,Sales
False,F,46,Unspecified,Sales
False,M,36,Married,Other
True,M,27,Single,Trades
False,M,27,Single,Trades
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,39,Married,Sales
False,F,29,Married,Sales
False,F,24,Single,Professional
False,F,35,Married,Other
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,39,Married,Sales
False,M,26,Single,Trades
False,F,25,Single,Other
False,M,56,Married,Other
False,M,56,Married,Other
False,M,43,Married,Other
True,M,25,Single,Other
False,M,25,Single,Other
False,M,55,Married,Other
False,M,55,Married,Other
False,F,22,Single,Student
False,M,46,Unspecified,Trades
False,M,46,Unspecified,Trades
False,F,47,Married,Executive
False,F,47,Married,Executive
False,F,26,Married,Other
True,M,27,Single,Sales
False,M,27,Single,Sales
False,F,21,Single,Other
False,F,19,Single,Retail
False,F,28,Married,Other
False,F,37,Married,Other
False,F,23,Married,Other
True,M,20,Single,Trades
False,F,30,Married,Other
False,F,63,Married,Other
False,M,37,Married,Trades
False,M,37,Married,Trades
False,F,26,Single,Professional
False,F,37,Single,Other
False,F,37,Single,Other
False,M,40,Married,Trades
False,M,40,Married,Trades
False,M,31,Married,Other
False,F,36,Married,Sales
False,F,37,Single,Other
False,F,33,Single,Professional
False,M,35,Married,Sales
False,M,35,Married,Sales
False,M,35,Married,Sales
False,F,34,Single,Retail
False,F,34,Single,Retail
False,F,27,Single,Other
False,M,31,Married,Executive
False,F,25,Single,Retail
False,M,54,Married,Other
False,M,54,Married,Other
False,F,31,Single,Professional
True,F,38,Married,Other
False,F,31,Married,Executive
False,F,31,Married,Executive
False,M,50,Married,Other
False,F,30,Married,Other
False,F,30,Married,Other
False,M,45,Married,Trades
False,M,45,Married,Trades
False,M,45,Married,Trades
False,F,44,Unspecified,Hospitality
False,M,35,Married,Trades
False,M,35,Married,Trades
True,M,35,Married,Trades
False,M,22,Single,Student
False,F,29,Married,Executive
True,M,35,Married,Sales
False,M,35,Married,Sales
False,M,27,Single,Trades
True,M,33,Married,Executive
False,M,35,Married,Sales
False,F,37,Married,Professional
False,M,30,Married,Other
False,F,22,Married,Retail
True,M,29,Single,Other
False,F,32,Married,Executive
False,M,41,Married,Professional
False,F,22,Single,Other
False,F,33,Married,Other
False,F,36,Single,Other
False,M,35,Married,Executive
False,M,35,Married,Executive
False,M,35,Married,Executive
False,M,33,Married,Other
False,M,48,Unspecified,Trades
False,F,30,Single,Professional
False,F,65,Married,Other
False,F,29,Married,Other
False,M,26,Single,Trades
False,M,49,Unspecified,Trades
False,M,26,Single,Professional
False,F,31,Married,Professional
False,F,47,Married,Retail
False,M,43,Married,Other
False,M,43,Married,Other
False,M,43,Married,Other
False,M,43,Married,Other
False,M,43,Married,Other
True,M,22,Single,Other
False,M,22,Single,Other
False,F,28,Single,Other
False,F,28,Single,Other
False,F,41,Unspecified,Hospitality
False,F,27,Married,Sales
False,M,27,Single,Professional
True,M,29,Single,Trades
False,M,29,Single,Trades
False,M,24,Single,Student
True,F,26,Married,Other
False,F,26,Married,Other
False,F,26,Married,Other
False,F,40,Married,Executive
False,F,40,Married,Executive
False,F,40,Married,Executive
False,F,40,Married,Executive
False,F,67,Married,Other
False,F,67,Married,Other
False,M,31,Unspecified,Professional
False,F,28,Single,Sales
False,M,37,Single,Executive
False,M,37,Single,Executive
False,M,48,Married,Trades
False,M,48,Married,Trades
False,M,48,Married,Trades
False,F,31,Married,Executive
False,F,31,Married,Executive
False,F,31,Married,Professional
False,M,24,Single,Student
True,M,25,Unspecified,Sales
True,M,25,Unspecified,Sales
True,M,20,Single,Trades
False,M,25,Married,Other
True,M,28,Single,Other
False,M,28,Single,Other
False,F,28,Single,Sales
False,F,26,Single,Student
False,F,26,Single,Student
False,F,26,Single,Student
False,F,49,Married,Other
False,M,34,Married,Sales
False,M,34,Married,Sales
False,F,42,Married,Other
False,F,23,Single,Other
False,F,32,Single,Professional
True,M,39,Married,Executive
False,M,39,Married,Executive
False,F,24,Single,Professional
False,M,52,Married,Professional
False,M,52,Married,Professional
False,M,31,Single,Trades
False,F,29,Married,Retail
False,F,38,Single,Professional
False,M,39,Single,Professional
False,M,39,Single,Professional
False,M,38,Married,Professional
False,F,44,Married,Other
False,F,44,Married,Other
False,F,40,Married,Other
True,M,27,Single,Trades
False,M,27,Single,Trades
False,F,43,Married,Other
False,F,43,Married,Other
False,F,43,Married,Other
False,F,22,Single,Student
False,M,25,Married,Professional
False,M,25,Married,Professional
False,M,42,Married,Other
False,M,42,Married,Other
False,M,42,Married,Other
False,M,42,Married,Other
False,M,42,Married,Other
False,F,43,Married,Other
False,M,20,Single,Trades
False,F,46,Married,Executive
False,F,46,Married,Executive
False,M,41,Married,Professional
False,M,41,Married,Professional
True,M,22,Single,Other
False,M,34,Married,Other
True,M,34,Married,Other
False,F,27,Single,Professional
False,M,20,Single,Other
False,F,38,Married,Professional
False,F,38,Married,Professional
False,F,34,Married,Executive
False,F,34,Married,Executive
False,F,26,Married,Other
False,F,26,Married,Other
False,M,33,Married,Other
False,M,33,Married,Other
True,F,46,Married,Executive
False,M,44,Married,Other
False,F,21,Single,Student
False,M,43,Married,Other
False,M,29,Single,Other
False,F,35,Single,Other
False,F,26,Single,Other
False,F,24,Married,Other
False,F,24,Married,Other
True,F,24,Married,Other
True,M,26,Single,Other
False,M,26,Single,Other
False,F,26,Single,Retail
False,M,32,Married,Sales
False,M,28,Married,Executive
False,M,42,Married,Professional
False,M,20,Single,Other
False,M,20,Single,Other
False,M,43,Single,Sales
False,M,41,Married,Other
False,M,39,Married,Sales
False,F,25,Married,Executive
False,F,32,Married,Professional
False,F,32,Married,Professional
False,F,32,Married,Professional
False,F,28,Single,Retail
False,F,25,Single,Professional
False,M,41,Unspecified,Trades
False,M,52,Married,Professional
False,M,52,Married,Professional
False,M,52,Married,Professional
False,F,28,Single,Professional
True,M,28,Single,Other
False,M,28,Single,Other
False,F,27,Single,Professional
False,F,27,Single,Student
True,M,24,Single,Trades
False,F,28,Single,Retail
True,F,27,Single,Retail
False,F,27,Single,Retail
False,M,31,Single,Other
False,M,31,Single,Other
False,F,52,Married,Other
False,F,52,Married,Other
False,F,52,Married,Other
False,F,23,Single,Other
False,M,20,Single,Sales
False,M,28,Single,Other
False,F,37,Single,Other
True,M,36,Married,Sales
False,F,25,Single,Professional
False,F,41,Married,Retail
True,M,20,Single,Professional
False,F,37,Single,Professional
False,M,29,Single,Student
False,M,26,Single,Sales
False,F,40,Unspecified,Hospitality
False,F,29,Single,Other
False,M,40,Married,Trades
False,M,40,Married,Trades
False,F,26,Married,Professional
False,F,27,Single,Other
False,F,24,Single,Other
False,F,45,Married,Executive
False,F,45,Married,Executive
False,F,45,Married,Executive
True,F,36,Married,Executive
False,F,36,Married,Executive
False,F,28,Single,Professional
False,M,40,Married,Other
False,F,26,Married,Executive
False,F,34,Married,Other
True,M,24,Single,Other
False,M,24,Single,Other
False,F,43,Married,Professional
False,F,42,Married,Executive
False,F,42,Married,Executive
False,F,42,Married,Executive
True,F,29,Single,Other
False,F,29,Single,Other
False,F,39,Single,Professional
False,F,31,Single,Professional
False,M,48,Married,Other
False,M,48,Married,Other
False,F,53,Unspecified,Hospitality
False,F,55,Married,Other
False,F,55,Married,Other
False,F,55,Married,Other
False,F,55,Married,Other
False,M,45,Married,Other
False,F,19,Single,Hospitality
False,F,22,Single,Retail
False,M,55,Unspecified,Other
False,M,25,Married,Sales
False,M,25,Married,Sales
False,F,38,Unspecified,Hospitality
False,F,38,Unspecified,Hospitality
False,F,37,Married,Other
False,M,36,Unspecified,Sales
False,M,36,Unspecified,Sales
False,M,36,Unspecified,Sales
False,M,36,Unspecified,Sales
False,M,26,Single,Trades
False,M,26,Single,Trades
False,F,22,Single,Student
False,F,47,Married,Executive
True,F,44,Unspecified,Hospitality
False,F,44,Unspecified,Hospitality
False,F,44,Unspecified,Hospitality
False,F,19,Single,Professional
False,F,28,Single,Retail
True,M,29,Single,Other
True,F,45,Married,Executive
False,F,45,Married,Executive
False,F,45,Married,Executive
False,F,45,Married,Executive
False,M,41,Married,Sales
False,M,36,Married,Trades
False,M,36,Married,Trades
False,M,36,Married,Trades
False,M,36,Married,Trades
False,M,36,Married,Trades
False,F,22,Single,Other
True,F,25,Single,Hospitality
False,F,25,Single,Hospitality
False,F,59,Married,Other
False,F,59,Married,Other
False,F,22,Single,Retail
True,M,28,Single,Other
False,F,57,Married,Retired
True,M,22,Single,Sales
False,M,25,Unspecified,Sales
False,M,24,Single,Sales
False,M,24,Single,Sales
False,M,39,Married,Other
False,M,38,Married,Trades
False,M,38,Married,Trades
False,F,29,Single,Other
False,M,23,Single,Trades
True,M,23,Single,Professional
False,M,23,Single,Professional
False,F,19,Single,Other
False,F,19,Single,Other
False,M,33,Married,Other
False,M,33,Married,Other
False,M,33,Married,Other
False,M,33,Married,Other
False,F,19,Single,Other
False,M,38,Married,Other
False,M,38,Married,Other
True,M,38,Married,Other
False,F,20,Single,Student
False,F,47,Married,Sales
False,M,27,Married,Other
False,F,69,Unspecified,Hospitality
False,F,69,Unspecified,Hospitality
False,F,28,Married,Retail
False,M,39,Single,Professional
False,F,40,Married,Other
False,M,34,Single,Professional
False,M,34,Single,Professional
False,F,44,Married,Other
True,F,44,Married,Other
False,F,44,Married,Other
False,F,26,Single,Other
False,F,23,Single,Other
False,M,37,Married,Executive
False,M,35,Married,Other
False,M,35,Married,Other
False,M,35,Married,Other
False,M,35,Married,Other
False,F,44,Married,Other
False,F,44,Married,Other
False,F,44,Married,Other
False,M,37,Married,Executive
True,M,33,Married,Trades
False,M,33,Married,Trades
False,M,46,Married,Professional
False,M,46,Married,Professional
False,M,36,Married,Trades
False,M,33,Single,Other
False,M,25,Single,Other
True,M,24,Single,Professional
False,F,31,Married,Retail
False,M,44,Married,Other
False,F,36,Married,Other
False,F,36,Married,Other
False,F,36,Married,Other
False,F,33,Married,Executive
False,F,24,Single,Other
False,F,24,Single,Other
False,F,24,Single,Other
False,F,19,Single,Student
False,F,19,Single,Student
False,F,24,Single,Other
False,M,22,Single,Sales
False,M,22,Single,Sales
False,M,31,Married,Other
False,M,31,Married,Other
False,M,45,Married,Professional
False,M,30,Single,Trades
False,M,41,Married,Other
False,F,18,Single,Retail
False,F,53,Married,Other
False,F,53,Married,Other
False,F,47,Unspecified,Hospitality
False,F,47,Unspecified,Hospitality
False,F,47,Unspecified,Hospitality
False,F,47,Unspecified,Hospitality
False,F,47,Unspecified,Hospitality
False,M,48,Married,Professional
False,M,48,Married,Professional
False,M,48,Married,Professional
False,F,35,Married,Other
False,M,41,Married,Trades
False,M,41,Married,Trades
False,F,39,Unspecified,Hospitality
False,F,38,Married,Other
False,F,38,Married,Other
False,F,40,Married,Other
True,F,30,Married,Executive
False,F,26,Single,Other
False,F,26,Single,Other
False,F,40,Married,Other
False,F,40,Married,Other
False,M,28,Married,Professional
False,M,28,Married,Professional
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,F,46,Unspecified,Hospitality
False,F,48,Married,Retired
False,F,26,Single,Student
False,F,43,Married,Retired
True,M,29,Single,Executive
False,M,29,Single,Executive
False,F,26,Single,Retail
False,M,35,Married,Professional
False,M,18,Single,Student
False,M,48,Married,Professional
False,M,48,Married,Professional
False,M,48,Married,Professional
False,F,29,Single,Professional
False,M,29,Single,Sales
False,M,29,Single,Sales
False,F,33,Married,Retail
False,F,33,Married,Retail
False,F,33,Married,Retail
False,F,33,Married,Retail
False,M,32,Single,Other
False,F,36,Married,Other
True,M,39,Married,Other
True,M,39,Married,Other
False,M,39,Married,Other
False,M,39,Married,Other
False,F,26,Single,Student
False,F,26,Single,Student
False,F,39,Married,Other
False,M,24,Single,Sales
True,M,36,Married,Sales
False,M,26,Single,Professional
False,M,26,Single,Professional
False,M,26,Single,Professional
False,F,39,Married,Other
False,F,27,Married,Other
False,F,33,Married,Retail
False,F,33,Married,Retail
False,F,33,Married,Retail
False,F,27,Single,Student
False,M,38,Married,Other
True,M,29,Single,Other
False,F,54,Married,Other
False,F,29,Single,Professional
False,M,29,Single,Trades
False,M,29,Single,Trades
False,F,28,Single,Other
True,M,22,Single,Professional
False,M,57,Married,Professional
False,M,57,Married,Professional
False,F,36,Single,Other
False,F,29,Single,Sales
False,M,21,Single,Sales
True,M,32,Married,Other
False,M,32,Married,Other
False,F,56,Married,Other
False,F,56,Married,Other
False,F,33,Married,Professional
False,F,44,Married,Other
False,F,27,Single,Other
False,F,25,Single,Student
False,F,25,Single,Student
False,M,25,Single,Other
False,M,25,Single,Professional
False,M,25,Single,Professional
False,F,37,Unspecified,Hospitality
False,F,29,Single,Other
False,M,21,Single,Student
False,F,33,Married,Other
False,F,33,Married,Other
True,F,33,Married,Other
False,F,33,Married,Other
False,F,33,Married,Other
False,F,30,Married,Other
False,M,35,Married,Trades
False,M,34,Single,Other
False,M,33,Married,Sales
False,M,33,Married,Sales
False,M,33,Married,Sales
True,M,33,Married,Sales
False,M,33,Married,Sales
False,M,32,Married,Other
False,F,25,Single,Other
False,F,25,Single,Other
False,F,25,Single,Other
False,F,42,Married,Other
False,F,50,Married,Other
False,F,68,Married,Other
False,F,68,Married,Other
False,M,28,Married,Other
False,F,33,Married,Hospitality
False,M,40,Married,Other
False,M,35,Married,Sales
False,F,37,Married,Professional
False,M,33,Married,Sales
True,M,33,Married,Sales
False,M,30,Married,Sales
False,M,42,Married,Executive
False,M,42,Married,Executive
False,F,46,Married,Hospitality
False,M,26,Single,Other
False,M,35,Single,Professional
False,M,35,Single,Professional
